brand,condition,price,name,date,model
Apple,Used,35000,Apple iPhone 6 32 GB (Used),2019-02-14 10:08:00,iPhone 6
Apple,Used,35000,Apple iPhone 6 32gb (Used),2019-02-14 10:37:00,iPhone 6
Apple,Used,21000,Apple iPhone 6 (Used),2019-02-14 10:35:00,iPhone 6
Apple,Used,30000,Apple iPhone 6 (Used),2019-02-14 14:46:00,iPhone 6
Apple,Used,27500,Apple iPhone 6 64gb s/p gray (Used),2019-02-14 14:53:00,iPhone 6
Apple,Used,24500,Apple iPhone 6 (Used),2019-02-12 13:29:00,iPhone 6
Apple,Used,34000,Apple iPhone 6 (Used),2019-02-12 14:33:00,iPhone 6
Apple,Used,39000,Apple iPhone 6 32GB Gold (Used),2019-02-12 10:41:00,iPhone 6
Apple,Used,29000,Apple iPhone 6 16/64/128 (Used),2019-02-12 14:29:00,iPhone 6
Apple,Used,38000,Apple iPhone 6 (Used),2019-02-17 15:20:00,iPhone 6
Apple,Used,18500,Apple iPhone 6 16GB (Used),2019-02-12 14:33:00,iPhone 6
Apple,Used,22000,Apple iPhone 6 (Used),2019-02-12 18:28:00,iPhone 6
Apple,Used,27000,Apple iPhone 6 16Gb (Used),2019-02-12 15:35:00,iPhone 6
Apple,Used,29500,Apple iPhone 6 64GB (Used),2019-02-12 15:03:00,iPhone 6
Apple,Used,24000,Apple iPhone 6 16GB (Used),2019-02-12 17:26:00,iPhone 6
Apple,Used,26000,Apple iPhone 6 6g 16gb (Used),2019-02-13 00:33:00,iPhone 6
Apple,Used,32990,Apple iPhone 6 64GB USA FULLSET BOX (Used),2019-02-14 14:42:00,iPhone 6
Apple,Used,29000,Apple iPhone 6 (Used),2019-02-13 07:01:00,iPhone 6
Apple,Used,28500,Apple iPhone 6 (Used),2019-02-13 08:23:00,iPhone 6
Apple,Used,23500,Apple iPhone 6 I6 16gb (Used),2019-02-13 03:47:00,iPhone 6
Apple,Used,28000,Apple iPhone 6 (Used),2019-02-11 13:16:00,iPhone 6
Apple,Used,35000,Apple iPhone 6 (Used),2019-02-13 23:46:00,iPhone 6
Apple,Used,26500,Apple iPhone 6 16GB (Used),2019-02-25 10:28:00,iPhone 6
Apple,Used,31500,Apple iPhone 6 64gb (Used),2019-02-11 13:58:00,iPhone 6
Apple,Used,25000,Apple iPhone 6 (Used),2019-02-11 13:27:00,iPhone 6
Apple,New,34999,Apple iPhone 6 64GB (New),2019-02-11 15:49:00,iPhone 6
Apple,Used,32000,Apple iPhone 6 (Used),2019-02-11 22:57:00,iPhone 6
Apple,Used,25000,Apple iPhone 6 (Used),2019-02-13 14:05:00,iPhone 6
Apple,Used,34000,Apple iPhone 6 (Used),2019-02-11 21:27:00,iPhone 6
Apple,Used,31000,Apple iPhone 6 64gb (Used),2019-02-12 08:55:00,iPhone 6
Apple,Used,34500,Apple iPhone 6 Silver 64GB (Used),2019-02-11 14:47:00,iPhone 6
Apple,Used,31000,Apple iPhone 6 (Used),2019-02-11 14:36:00,iPhone 6
Apple,New,32000,Apple iPhone 6 (New),2019-02-12 07:00:00,iPhone 6
Apple,Used,27000,Apple iPhone 6 (Used),2019-02-12 07:26:00,iPhone 6
Apple,Used,21000,Apple iPhone 6 (Used),2019-02-14 10:10:00,iPhone 6
Apple,Used,35000,Apple iPhone 6 64GB (Used),2019-02-28 14:45:00,iPhone 6
Apple,Used,26000,Apple iPhone 6 (Used),2019-02-12 07:09:00,iPhone 6
Apple,Used,30000,Apple iPhone 6 (Used),2019-02-10 21:58:00,iPhone 6
Apple,Used,30000,Apple iPhone 6 (Used),2019-02-10 11:32:00,iPhone 6
Apple,Used,31000,Apple iPhone 6 Silver (Used),2019-02-10 12:10:00,iPhone 6
Apple,Used,26999,Apple iPhone 6 (Used),2019-02-10 16:03:00,iPhone 6
Apple,New,43900,Apple iPhone 6 32GB (New),2019-02-26 11:27:00,iPhone 6
Apple,Used,27000,Apple iPhone 6 64gb (Used),2019-02-10 14:56:00,iPhone 6
Apple,Used,35000,Apple iPhone 6 (Used),2019-02-10 13:04:00,iPhone 6
Apple,Used,37500,Apple iPhone 6 (Used),2019-02-10 16:38:00,iPhone 6
Apple,Used,45000,Apple iPhone 6 (Used),2019-02-10 16:23:00,iPhone 6
Apple,Used,31500,Apple iPhone 6 64GB (Used),2019-02-10 18:34:00,iPhone 6
Apple,Used,26000,Apple iPhone 6 16GB (Used),2019-02-17 21:37:00,iPhone 6
Apple,Used,24000,Apple iPhone 6 16gb (Used),2019-02-10 13:10:00,iPhone 6
Apple,Used,29000,Apple iPhone 6 16gb/silver/gray (Used),2019-02-10 16:44:00,iPhone 6
Apple,Used,22000,Apple iPhone 6 16 gb (Used),2019-02-10 18:58:00,iPhone 6
Apple,New,39900,Apple iPhone 6 16GB Gold (New),2019-02-26 11:29:00,iPhone 6
Apple,Used,30000,Apple iPhone 6 32gb (Used),2019-02-10 22:43:00,iPhone 6
Apple,Used,30000,Apple iPhone 6 64GB (Used),2019-02-09 14:08:00,iPhone 6
Apple,New,45900,Apple iPhone 6 64 F/unlock (New),2019-02-26 11:29:00,iPhone 6
Apple,Used,34500,Apple iPhone 6 64 Gb (Used),2019-02-09 14:07:00,iPhone 6
Apple,Used,29000,Apple iPhone 6 (Used),2019-02-10 22:19:00,iPhone 6
Apple,Used,25000,Apple iPhone 6 16GB (Used),2019-02-09 14:22:00,iPhone 6
Apple,Used,29500,Apple iPhone 6 (Used),2019-02-10 14:17:00,iPhone 6
Apple,New,43900,Apple iPhone 6 32 ALL COLORS (New),2019-02-26 11:26:00,iPhone 6
Apple,Used,31000,Apple iPhone 6 Space gray 16gb (Used),2019-02-09 14:52:00,iPhone 6
Apple,Used,27000,Apple iPhone 6 64gb (Used),2019-02-09 16:23:00,iPhone 6
Apple,Used,33000,Apple iPhone 6 64Gb (Used),2019-02-09 21:25:00,iPhone 6
Apple,New,43900,Apple iPhone 6 32GB GOLD (New),2019-02-26 11:27:00,iPhone 6
Apple,Used,34500,Apple iPhone 6 (Used),2019-02-17 17:51:00,iPhone 6
Apple,New,47900,Apple iPhone 6 128 (New),2019-02-26 11:34:00,iPhone 6
Apple,Used,32000,Apple iPhone 6 64GB (Used),2019-02-10 02:21:00,iPhone 6
Apple,Used,36000,Apple iPhone 6 (Used),2019-02-10 01:20:00,iPhone 6
Apple,Used,32000,Apple iPhone 6 (Used),2019-02-09 22:27:00,iPhone 6
Apple,New,41000,Apple iPhone 6 64GB Gold (New),2019-02-10 07:25:00,iPhone 6
Apple,Used,32000,Apple iPhone 6 Gold (Used),2019-02-07 23:03:00,iPhone 6
Apple,New,39900,Apple iPhone 6 32::GB (New),2019-02-26 11:39:00,iPhone 6
Apple,Used,28000,Apple iPhone 6 (Used),2019-02-07 23:42:00,iPhone 6
Apple,Used,35000,Apple iPhone 6 (Used),2019-02-08 08:34:00,iPhone 6
Apple,New,43900,Apple iPhone 6 32 GB (New),2019-02-26 11:22:00,iPhone 6
Apple,Used,34500,Apple iPhone 6 iPhóne 64GB (Used),2019-02-11 11:30:00,iPhone 6
Apple,Used,41500,Apple iPhone 6 64GB (Used),2019-02-08 14:13:00,iPhone 6
Apple,New,45900,Apple iPhone 6 64GB (New),2019-02-26 11:40:00,iPhone 6
Apple,Used,27000,Apple iPhone 6 16gb Gold (Used),2019-02-08 14:04:00,iPhone 6
Apple,Used,29500,Apple iPhone 6 16Gb (Used),2019-02-08 14:23:00,iPhone 6
Apple,Used,35000,Apple iPhone 6 (Used),2019-02-08 15:11:00,iPhone 6
Apple,Used,25000,Apple iPhone 6 (Used),2019-02-13 08:50:00,iPhone 6
Apple,Used,24000,Apple iPhone 6 A1549 (Used),2019-02-08 14:23:00,iPhone 6
Apple,Used,30000,Apple iPhone 6 (Used),2019-02-08 18:33:00,iPhone 6
Apple,Used,26000,Apple iPhone 6 64 GB (Used),2019-02-08 20:04:00,iPhone 6
Apple,Used,27000,Apple iPhone 6 64gb (Used),2019-02-08 19:48:00,iPhone 6
Apple,Used,32000,Apple iPhone 6 64GB (Used),2019-02-06 14:04:00,iPhone 6
Apple,Used,23500,Apple iPhone 6 16GB (Used),2019-02-08 19:27:00,iPhone 6
Apple,Used,30000,Apple iPhone 6 64GB Full Set (Used),2019-02-06 17:04:00,iPhone 6
Apple,New,39900,Apple iPhone 6 16 GOLD GRAY (New),2019-02-26 11:20:00,iPhone 6
Apple,New,43900,Apple iPhone 6 16 BLACK/GOLD (New),2019-02-26 11:37:00,iPhone 6
Apple,New,39900,Apple iPhone 6 16 GOLD|BLACK (New),2019-02-26 11:38:00,iPhone 6
Apple,New,43900,Apple iPhone 6 32 UNLOCK USA (New),2019-02-26 11:20:00,iPhone 6
Apple,Used,36000,Apple iPhone 6 Gold 64gb (Used),2019-02-08 20:27:00,iPhone 6
Apple,New,38000,Apple iPhone 6 64gb Space Grey (New),2019-02-08 05:55:00,iPhone 6
Apple,Used,26500,Apple iPhone 6 (Used),2019-02-07 10:12:00,iPhone 6
Apple,Used,30000,Apple iPhone 6 64gb (Used),2019-02-21 07:50:00,iPhone 6
Apple,Used,27000,Apple iPhone 6 (Used),2019-02-07 10:31:00,iPhone 6
Apple,New,39900,Apple iPhone 6 16 GOLD|BLACK (New),2019-02-26 11:38:00,iPhone 6
Apple,Used,35000,Apple iPhone 6 Space Greay (Used),2019-02-07 13:55:00,iPhone 6
Apple,Used,29500,Apple iPhone 6 16GB (Used),2019-02-07 08:31:00,iPhone 6
Apple,Used,29900,Apple iPhone 6 64 GB (Used),2019-02-05 09:27:00,iPhone 6
Apple,Used,24500,Apple iPhone 6 16GB (Used),2019-02-21 13:43:00,iPhone 6
Apple,Used,28000,Apple iPhone 6 (Used),2019-02-08 03:49:00,iPhone 6
Apple,Used,32000,Apple iPhone 6 (Used),2019-02-05 11:17:00,iPhone 6
Apple,Used,31500,Apple iPhone 6 32GB (Used),2019-02-05 13:34:00,iPhone 6
Apple,Used,31000,Apple iPhone 6 (Used),2019-02-05 12:13:00,iPhone 6
Apple,Used,30000,Apple iPhone 6 64gb (Used),2019-02-05 11:25:00,iPhone 6
Apple,Used,20000,Apple iPhone 6 16Gb (Used),2019-02-05 13:46:00,iPhone 6
Apple,Used,34000,Apple iPhone 6 32gb Space Gray (Used),2019-02-27 15:58:00,iPhone 6
Apple,Used,27000,Apple iPhone 6 16GB (Used),2019-02-06 22:06:00,iPhone 6
Apple,Used,26000,Apple iPhone 6 (Used),2019-02-05 12:28:00,iPhone 6
Apple,Used,23000,Apple iPhone 6 64GB Full Set (Used),2019-02-05 13:51:00,iPhone 6
Apple,Used,36500,Apple iPhone 6 64GB Space Gray (Used),2019-02-05 14:42:00,iPhone 6
Apple,Used,29000,Apple iPhone 6 (Used),2019-02-05 16:26:00,iPhone 6
Apple,New,42000,Apple iPhone 6 64GB SPACE GREY (New),2019-02-05 15:34:00,iPhone 6
Apple,New,42000,Apple iPhone 6 Usa 64 Gb (New),2019-02-05 15:37:00,iPhone 6
Apple,Used,27500,Apple iPhone 6 ✅✅✅✅✅ (Used),2019-02-03 14:22:00,iPhone 6
Apple,Used,36500,Apple iPhone 6 128GB (Used),2019-02-03 13:51:00,iPhone 6
Apple,Used,36500,Apple iPhone 6 (Used),2019-02-05 16:44:00,iPhone 6
Apple,Used,31000,Apple iPhone 6 64GB (Used),2019-02-03 14:55:00,iPhone 6
Apple,Used,37500,Apple iPhone 6 (Used),2019-02-03 15:38:00,iPhone 6
Apple,Used,30000,Apple iPhone 6 64GB (Used),2019-02-03 17:59:00,iPhone 6
Apple,Used,35000,Apple iPhone 6 (Used),2019-02-03 14:41:00,iPhone 6
Apple,Used,34000,Apple iPhone 6 (Used),2019-02-03 15:48:00,iPhone 6
Apple,Used,25000,Apple iPhone 6 16GB (Used),2019-02-08 16:47:00,iPhone 6
Apple,Used,30000,Apple iPhone 6 64GB (Used),2019-02-03 18:48:00,iPhone 6
Apple,Used,26999,Apple iPhone 6 64GB (Used),2019-02-03 19:39:00,iPhone 6
Apple,New,45000,Apple iPhone 6 (New),2019-02-04 17:10:00,iPhone 6
Apple,Used,37500,Apple iPhone 6 (Used),2019-02-03 21:41:00,iPhone 6
Apple,Used,40000,Apple iPhone 6 6-128 GB (Used),2019-02-26 17:29:00,iPhone 6
Apple,Used,34500,Apple iPhone 6 32GB (Used),2019-02-04 13:18:00,iPhone 6
Apple,Used,30500,Apple iPhone 6 16|32|64GB (Used),2019-02-04 12:39:00,iPhone 6
Apple,Used,31000,Apple iPhone 6 64 GB (Used),2019-02-16 09:46:00,iPhone 6
Apple,Used,24000,Apple iPhone 6 (Used),2019-02-01 14:17:00,iPhone 6
Apple,Used,32000,Apple iPhone 6 (Used),2019-02-01 13:59:00,iPhone 6
Apple,Used,34000,Apple iPhone 6 64gb (Used),2019-02-01 21:29:00,iPhone 6
Apple,New,32990,Apple iPhone 6 16GB (New),2019-02-01 14:11:00,iPhone 6
Apple,Used,26599,Apple iPhone 6 16GB (Used),2019-02-24 14:44:00,iPhone 6
Apple,Used,29000,Apple iPhone 6 16Gb (Used),2019-02-01 21:29:00,iPhone 6
Apple,Used,35000,Apple iPhone 6 64 Gb (Used),2019-02-02 14:10:00,iPhone 6
Apple,Used,29500,Apple iPhone 6 16GB grey (Used),2019-02-08 10:17:00,iPhone 6
Apple,Used,32000,Apple iPhone 6 2016 (Used),2019-02-02 12:52:00,iPhone 6
Apple,Used,23500,Apple iPhone 6 16 Gb (Used),2019-02-02 11:18:00,iPhone 6
Apple,Used,40000,Apple iPhone 6 (Used),2019-02-15 01:00:00,iPhone 6
Apple,Used,36500,Apple iPhone 6 64GB Gold (Used),2019-02-02 11:52:00,iPhone 6
Apple,Used,36000,Apple iPhone 6 32GB (Used),2019-02-02 18:37:00,iPhone 6
Apple,Used,38000,Apple iPhone 6 32GB (Used),2019-02-03 11:45:00,iPhone 6
Apple,Used,28500,Apple iPhone 6 New Look (Used),2019-02-02 14:17:00,iPhone 6
Apple,Used,25500,Apple iPhone 6 silver 16 gb (Used),2019-01-30 22:11:00,iPhone 6
Apple,New,38500,Apple iPhone 6 64gb (New),2019-01-31 00:36:00,iPhone 6
Apple,Used,31000,Apple iPhone 6 (Used),2019-01-30 22:52:00,iPhone 6
Apple,Used,35000,Apple iPhone 6 64gb (Used),2019-01-31 07:54:00,iPhone 6
Apple,Used,29000,Apple iPhone 6 16gb (Used),2019-01-31 07:33:00,iPhone 6
Apple,Used,34000,Apple iPhone 6 32GB (Used),2019-02-08 04:37:00,iPhone 6
Apple,Used,26500,Apple iPhone 6 64GB (Used),2019-01-31 08:09:00,iPhone 6
Apple,New,35500,Apple iPhone 6 (New),2019-01-30 22:29:00,iPhone 6
Apple,Used,45000,Apple iPhone 6 (Used),2019-01-31 08:39:00,iPhone 6
Apple,Used,21500,Apple iPhone 6 (Used),2019-01-31 10:36:00,iPhone 6
Apple,Used,31000,Apple iPhone 6 (Used),2019-01-31 14:45:00,iPhone 6
Apple,Used,30000,Apple iPhone 6 32GB (Used),2019-01-31 12:33:00,iPhone 6
Apple,Used,34000,Apple iPhone 6 (Used),2019-01-31 14:33:00,iPhone 6
Apple,Used,24500,Apple iPhone 6 (Used),2019-01-31 11:19:00,iPhone 6
Apple,Used,22500,Apple iPhone 6 16GB (Used),2019-01-31 15:04:00,iPhone 6
Apple,Used,35000,Apple iPhone 6 64gb (Used),2019-01-29 07:17:00,iPhone 6
Apple,Used,36000,Apple iPhone 6 (Used),2019-01-29 08:48:00,iPhone 6
Apple,Used,35000,Apple iPhone 6 (Used),2019-01-29 16:35:00,iPhone 6
Apple,Used,45000,Apple iPhone 6 32GB (Used),2019-01-29 12:58:00,iPhone 6
Apple,Used,23500,Apple iPhone 6 space gray (Used),2019-01-29 15:31:00,iPhone 6
Apple,Used,32000,Apple iPhone 6 (Used),2019-02-11 12:10:00,iPhone 6
Apple,Used,35000,Apple iPhone 6 64gb (Used),2019-01-29 12:14:00,iPhone 6
Apple,Used,38000,Apple iPhone 6 (Used),2019-01-29 15:37:00,iPhone 6
Apple,New,27900,Apple iPhone 6 16GB FULL SET BOX (New),2019-02-27 18:41:00,iPhone 6
Apple,Used,34000,Apple iPhone 6 64gb (Used),2019-01-29 18:32:00,iPhone 6
Apple,Used,27500,Apple iPhone 6 64GB (Used),2019-02-05 07:09:00,iPhone 6
Apple,Used,33000,Apple iPhone 6 64gb (Used),2019-01-29 19:54:00,iPhone 6
Apple,Used,35000,Apple iPhone 6 (Used),2019-01-29 22:40:00,iPhone 6
Apple,Used,32900,Apple iPhone 6 (Used),2019-01-29 21:38:00,iPhone 6
Apple,Used,28000,Apple iPhone 6 I Phone (Used),2019-01-30 01:35:00,iPhone 6
Apple,Used,22000,Apple iPhone 6 16GB (Used),2019-01-30 08:05:00,iPhone 6
Apple,Used,29000,Apple iPhone 6 16GB (Used),2019-01-27 12:27:00,iPhone 6
Apple,Used,31900,Apple iPhone 6 16GB (Used),2019-01-30 00:52:00,iPhone 6
Apple,Used,34500,Apple iPhone 6 64GB (Used),2019-01-27 07:53:00,iPhone 6
Apple,Used,34000,Apple iPhone 6 (Used),2019-01-27 00:08:00,iPhone 6
Apple,Used,28000,Apple iPhone 6 (Used),2019-01-27 06:59:00,iPhone 6
Apple,Used,28000,Apple iPhone 6 (Used),2019-01-27 11:37:00,iPhone 6
Apple,Used,25000,"Apple iPhone 6 64gb, Gold, (Used)",2019-02-02 09:21:00,iPhone 6
Apple,Used,33500,Apple iPhone 6 (Used),2019-01-27 11:39:00,iPhone 6
Apple,Used,26500,Apple iPhone 6 16gb (Used),2019-01-27 10:02:00,iPhone 6
Apple,Used,32000,Apple iPhone 6 Silver 64gb (Used),2019-01-27 14:11:00,iPhone 6
Apple,Used,30000,Apple iPhone 6 White (Used),2019-01-27 13:11:00,iPhone 6
Apple,Used,30000,Apple iPhone 6 (Used),2019-01-27 21:26:00,iPhone 6
Apple,Used,25000,Apple iPhone 6 (Used),2019-01-28 08:04:00,iPhone 6
Apple,New,38000,Apple iPhone 6 64gb space grey. (New),2019-01-28 06:36:00,iPhone 6
Apple,Used,30000,Apple iPhone 6 Silver 64GB (Used),2019-02-09 15:10:00,iPhone 6
Apple,Used,35000,Apple iPhone 6 64gb (Used),2019-01-28 14:27:00,iPhone 6
Apple,Used,39000,Apple iPhone 6 64GB (Used),2019-01-28 13:59:00,iPhone 6
Apple,Used,35000,Apple iPhone 6 (Used),2019-02-25 08:59:00,iPhone 6
Apple,Used,27500,Apple iPhone 6 (Used),2019-01-28 15:03:00,iPhone 6
Apple,Used,32000,Apple iPhone 6 (Used),2019-01-25 15:08:00,iPhone 6
Apple,Used,26500,Apple iPhone 6 (Used),2019-01-25 19:34:00,iPhone 6
Apple,Used,26000,Apple iPhone 6 (Used),2019-01-26 02:53:00,iPhone 6
Apple,Used,35000,Apple iPhone 6 (Used),2019-02-27 12:57:00,iPhone 6
Apple,Used,24000,Apple iPhone 6 (Used),2019-02-11 14:28:00,iPhone 6
Apple,Used,26000,Apple iPhone 6 (Used),2019-01-25 17:37:00,iPhone 6
Apple,Used,22500,Apple iPhone 6 16GB GOLD (Used),2019-01-26 08:13:00,iPhone 6
Apple,Used,31000,Apple iPhone 6 (Used),2019-01-26 08:05:00,iPhone 6
Apple,Used,18500,Apple iPhone 6 16GB (Used),2019-01-25 22:39:00,iPhone 6
Apple,Used,33000,Apple iPhone 6 (Used),2019-01-26 08:44:00,iPhone 6
Apple,Used,37000,"Apple iPhone 6 32 Gb, Gold Colour (Used)",2019-01-26 11:24:00,iPhone 6
Apple,Used,34500,Apple iPhone 6 64gb (Used),2019-01-26 11:29:00,iPhone 6
Apple,Used,29500,Apple iPhone 6 16GB (Used),2019-01-26 10:32:00,iPhone 6
Apple,New,39000,Apple iPhone 6 64gb Space Grey (New),2019-01-26 12:45:00,iPhone 6
Apple,Used,38000,Apple iPhone 6 (Used),2019-01-23 21:58:00,iPhone 6
Apple,Used,27000,Apple iPhone 6 64 Gb (Used),2019-01-26 14:30:00,iPhone 6
Apple,Used,27500,Apple iPhone 6 Gray Colour (Used),2019-01-27 21:56:00,iPhone 6
Apple,Used,33000,Apple iPhone 6 64GB (Used),2019-01-24 01:23:00,iPhone 6
Apple,Used,38000,Apple iPhone 6 (Used),2019-01-23 22:37:00,iPhone 6
Apple,Used,38500,Apple iPhone 6 128GB (Used),2019-01-24 02:58:00,iPhone 6
Apple,Used,34500,Apple iPhone 6 [64GB] (Used),2019-01-24 02:20:00,iPhone 6
Apple,Used,24000,Apple iPhone 6 (Used),2019-01-24 12:06:00,iPhone 6
Apple,Used,36500,Apple iPhone 6 128GB (Used),2019-02-09 15:28:00,iPhone 6
Apple,Used,28000,Apple iPhone 6 16GB (Used),2019-02-02 09:12:00,iPhone 6
Apple,Used,30000,Apple iPhone 6 (Used),2019-01-24 12:37:00,iPhone 6
Apple,Used,28000,Apple iPhone 6 (Used),2019-01-24 13:51:00,iPhone 6
Apple,Used,32000,Apple iPhone 6 (Used),2019-01-24 10:24:00,iPhone 6
Apple,Used,40000,Apple iPhone 6 64gb (Used),2019-01-24 15:20:00,iPhone 6
Apple,Used,25000,Apple iPhone 6 16GB (Used),2019-01-24 15:13:00,iPhone 6
Apple,Used,30000,Apple iPhone 6 16GB (Used),2019-01-24 14:19:00,iPhone 6
Apple,Used,30500,Apple iPhone 6 Black 16GB (Used),2019-01-25 07:36:00,iPhone 6
Apple,New,36000,Apple iPhone 6 (New),2019-01-22 14:35:00,iPhone 6
Apple,Used,26900,Apple iPhone 6 (Used),2019-01-22 17:33:00,iPhone 6
Apple,Used,25000,Apple iPhone 6 64GB (Used),2019-01-22 14:08:00,iPhone 6
Apple,Used,31000,Apple iPhone 6 (Used),2019-01-24 21:16:00,iPhone 6
Apple,Used,35000,Apple iPhone 6 64gb (Used),2019-01-22 16:00:00,iPhone 6
Apple,Used,36500,Apple iPhone 6 (Used),2019-01-22 18:59:00,iPhone 6
Apple,Used,28500,Apple iPhone 6 Full Box USA (Used),2019-01-23 10:57:00,iPhone 6
Apple,Used,36000,Apple iPhone 6 (Used),2019-01-22 20:51:00,iPhone 6
Apple,New,46900,Apple iPhone 6 32 Gb Abans Gold (New),2019-02-08 10:02:00,iPhone 6
Apple,Used,29000,Apple iPhone 6 (Used),2019-01-23 12:35:00,iPhone 6
Apple,Used,32450,Apple iPhone 6 (Used),2019-01-21 13:52:00,iPhone 6
Apple,Used,28000,Apple iPhone 6 (Used),2019-01-23 11:53:00,iPhone 6
Apple,Used,30500,Apple iPhone 6 16GB|64GB (Used),2019-01-23 02:43:00,iPhone 6
Apple,Used,28000,Apple iPhone 6 16 GB (Used),2019-01-21 16:32:00,iPhone 6
Apple,Used,25000,Apple iPhone 6 16GB (Used),2019-02-11 11:32:00,iPhone 6
Apple,Used,18000,Apple iPhone 6 (Used),2019-01-21 18:35:00,iPhone 6
Apple,Used,33500,Apple iPhone 6 i6 64gb (Used),2019-01-21 19:27:00,iPhone 6
Apple,Used,31500,Apple iPhone 6 64GB (Used),2019-01-21 21:26:00,iPhone 6
Apple,Used,35000,Apple iPhone 6 32GB (Used),2019-01-21 22:06:00,iPhone 6
Apple,Used,35000,Apple iPhone 6 (Used),2019-01-21 21:41:00,iPhone 6
Apple,Used,33000,Apple iPhone 6 64GB (Used),2019-01-19 15:04:00,iPhone 6
Apple,Used,26500,Apple iPhone 6 16GB (Used),2019-01-21 21:43:00,iPhone 6
Apple,Used,39000,Apple iPhone 6 64 GB (Used),2019-01-19 16:44:00,iPhone 6
Apple,Used,30000,Apple iPhone 6 phone only (Used),2019-01-19 19:12:00,iPhone 6
Apple,Used,32500,Apple iPhone 6 64 Gp Space Gray (Used),2019-01-23 00:17:00,iPhone 6
Apple,Used,25000,Apple iPhone 6 (Used),2019-01-26 15:53:00,iPhone 6
Apple,New,39500,Apple iPhone 6 (New),2019-01-20 07:43:00,iPhone 6
Apple,Used,23500,Apple iPhone 6 USA (Used),2019-01-19 13:44:00,iPhone 6
Apple,Used,29500,Apple iPhone 6 16GB (Used),2019-01-20 10:10:00,iPhone 6
Apple,Used,35000,Apple iPhone 6 64GB (Used),2019-01-27 20:31:00,iPhone 6
Apple,Used,27500,Apple iPhone 6 64gb (Used),2019-01-20 11:33:00,iPhone 6
Apple,Used,35000,Apple iPhone 6 (Used),2019-01-20 12:35:00,iPhone 6
Apple,New,39500,Apple iPhone 6 64gb (New),2019-01-20 07:51:00,iPhone 6
Apple,Used,29000,Apple iPhone 6 (Used),2019-01-20 15:08:00,iPhone 6
Apple,Used,32000,Apple iPhone 6 64gb (Used),2019-01-20 11:25:00,iPhone 6
Apple,Used,35000,Apple iPhone 6 (Used),2019-01-20 11:04:00,iPhone 6
Apple,Used,30000,Apple iPhone 6 (Used),2019-01-20 17:10:00,iPhone 6
Apple,Used,26500,Apple iPhone 6 (Used),2019-01-20 19:44:00,iPhone 6
Apple,Used,25000,Apple iPhone 6 16 GB Space Grey (Used),2019-01-20 12:33:00,iPhone 6
Apple,Used,29000,Apple iPhone 6 (Used),2019-01-21 08:00:00,iPhone 6
Apple,Used,28000,Apple iPhone 6 (Used),2019-01-20 17:03:00,iPhone 6
Apple,Used,35000,Apple iPhone 6 64Gb (Used),2019-01-19 09:24:00,iPhone 6
Apple,Used,34000,Apple iPhone 6 64 GB (Used),2019-02-27 14:15:00,iPhone 6
Apple,Used,35000,Apple iPhone 6 (Used),2019-01-18 12:11:00,iPhone 6
Apple,Used,23000,Apple iPhone 6 (Used),2019-01-18 13:26:00,iPhone 6
Apple,Used,35000,Apple iPhone 6 64 GB (Used),2019-01-19 00:26:00,iPhone 6
Apple,Used,30500,Apple iPhone 6 Gold 16GB (Used),2019-01-18 01:52:00,iPhone 6
Apple,Used,34500,Apple iPhone 6 Black 64GB (Used),2019-01-18 01:53:00,iPhone 6
Apple,Used,29500,Apple iPhone 6 16GB (Used),2019-01-18 10:58:00,iPhone 6
Apple,Used,27000,Apple iPhone 6 16GB (Used),2019-01-24 22:16:00,iPhone 6
Apple,Used,34000,Apple iPhone 6 (Used),2019-01-19 13:31:00,iPhone 6
Apple,Used,31000,Apple iPhone 6 32GB space gray (Used),2019-01-19 01:21:00,iPhone 6
Apple,Used,22000,Apple iPhone 6 (Used),2019-01-19 00:44:00,iPhone 6
Apple,Used,31000,Apple iPhone 6 (Used),2019-01-19 03:09:00,iPhone 6
Apple,Used,36000,Apple iPhone 6 64 Gb (Used),2019-01-19 09:38:00,iPhone 6
Apple,Used,34000,Apple iPhone 6 64GB-FULL SET• (Used),2019-01-19 08:49:00,iPhone 6
Apple,Used,25500,Apple iPhone 6 16GB (Used),2019-01-16 00:24:00,iPhone 6
Apple,Used,28000,Apple iPhone 6 64gb (Used),2019-01-17 17:04:00,iPhone 6
Apple,Used,32000,Apple iPhone 6 (Used),2019-01-16 14:16:00,iPhone 6
Apple,Used,25000,Apple iPhone 6 (Used),2019-01-16 22:54:00,iPhone 6
Apple,Used,29500,Apple iPhone 6 16GB (Used),2019-02-02 09:08:00,iPhone 6
Apple,New,42500,Apple iPhone 6 USA (New),2019-01-16 20:43:00,iPhone 6
Apple,Used,35000,Apple iPhone 6 (Used),2019-01-16 23:28:00,iPhone 6
Apple,Used,27000,Apple iPhone 6 16GB (Used),2019-01-17 23:41:00,iPhone 6
Apple,New,39500,Apple iPhone 6 64gb (New),2019-01-17 09:01:00,iPhone 6
Apple,Used,29000,Apple iPhone 6 Good (Used),2019-01-17 12:12:00,iPhone 6
Apple,Used,34500,Apple iPhone 6 64GB (Used),2019-01-17 01:25:00,iPhone 6
Apple,Used,30000,Apple iPhone 6 16 Gb (Used),2019-01-17 09:30:00,iPhone 6
Apple,Used,30000,Apple iPhone 6 (Used),2019-01-30 11:00:00,iPhone 6
